BR,time,vcd,ac,ala,arg,asn,asp,cit,cys,cyst,form,fum,glc,gln,glu,gly,his,ile,lac,leu,lys,met,nh4,phe,pro,ser,succ,thr,trp,tyr,val,titer
BR4_main,7.414949495,0.003024604,0.000454737,-0.000924444,-0.004954741,-0.022953124,-0.007811775,0.000511567,-0.007485971,-0.003878076,0.008788924,0.000209727,-0.195535859,5.27604E-05,-0.010392655,0.001932085,-0.001988068,-0.006265559,0.00025715,-0.010164964,-0.007238476,-0.002802384,0.008924656,-0.004455312,-0.006462457,-0.019308318,-0.004089217,-0.006439051,-0.00237252,-0.005873999,-0.008505044,2.01839E-05
BR4_main,7.534545455,0.002618187,0.00048613,-0.001367107,-0.004794921,-0.021933746,-0.00732356,0.000368754,-0.00769377,-0.003808167,0.008673405,0.000202272,-0.196939812,5.305E-05,-0.010060891,0.002104677,-0.001951882,-0.006270807,-0.000135254,-0.009748946,-0.006918244,-0.002846126,0.008649749,-0.004385956,-0.006347244,-0.019065339,-0.00400469,-0.006337987,-0.002337377,-0.00583543,-0.008233329,1.94622E-05
BR4_main,7.654141414,0.00225439,0.000477259,-0.001882737,-0.004636942,-0.020895427,-0.006847088,0.000312628,-0.007915071,-0.003754472,0.008546156,0.000194617,-0.197906014,5.42707E-05,-0.009817492,0.002255522,-0.001926169,-0.006268263,-0.000466209,-0.009536912,-0.006617387,-0.002902,0.008439961,-0.004310308,-0.006232747,-0.018860385,-0.003934391,-0.006253277,-0.002298515,-0.005675189,-0.00797465,1.88186E-05
BR4_main,7.773737374,0.001930242,0.000426993,-0.002473288,-0.004480019,-0.019849751,-0.006388451,0.000307142,-0.008134311,-0.003713691,0.008380764,0.000186885,-0.198364172,5.66843E-05,-0.009648153,0.002391026,-0.001907907,-0.006252039,-0.000769454,-0.00943731,-0.006328453,-0.00296014,0.008297284,-0.004227768,-0.006113889,-0.018689864,-0.003870291,-0.00617945,-0.002255872,-0.00542934,-0.007728208,1.82767E-05
BR4_main,7.893333333,0.001642588,0.000353686,-0.003111843,-0.004323008,-0.018813737,-0.005953323,0.000329105,-0.008335071,-0.003682483,0.008178065,0.000179215,-0.198283103,6.02708E-05,-0.009537708,0.002523734,-0.001893375,-0.006216993,-0.001073585,-0.009365667,-0.006046272,-0.003009687,0.00822359,-0.004137951,-0.005987319,-0.018547517,-0.003804307,-0.006107899,-0.0022101,-0.005148167,-0.00749334,1.78568E-05
BR4_main,8.012929293,0.001388231,0.000279668,-0.003743626,-0.004164314,-0.017809637,-0.005550261,0.000365834,-0.008499687,-0.003657993,0.007962834,0.000171765,-0.197674318,6.4545E-05,-0.009470572,0.002664159,-0.001877087,-0.006159125,-0.001404332,-0.009275195,-0.005777389,-0.003040351,0.008221275,-0.004040678,-0.005851158,-0.018424559,-0.003728985,-0.006027701,-0.002162339,-0.004871097,-0.007269739,1.75748E-05
BR4_main,8.132525253,0.001163841,0.000215077,-0.004280284,-0.004002049,-0.01686285,-0.005191409,0.000410776,-0.008607649,-0.003638505,0.007753937,0.000164725,-0.196588319,6.90807E-05,-0.009431159,0.002817686,-0.001853363,-0.006075927,-0.001785751,-0.00915041,-0.005534466,-0.003044769,0.008293675,-0.00393599,-0.005704822,-0.018310165,-0.003638557,-0.005928547,-0.002113939,-0.004621601,-0.007057398,1.74419E-05
BR4_main,8.252121212,0.000966401,0.000160207,-0.004589611,-0.003834716,-0.015999726,-0.004883702,0.000460182,-0.008636203,-0.003624095,0.007554523,0.000158332,-0.195103768,7.46061E-05,-0.009404343,0.002986045,-0.001820459,-0.005966566,-0.002239724,-0.008992828,-0.005326217,-0.003019949,0.008444945,-0.003824158,-0.00554881,-0.018192321,-0.003529936,-0.005803761,-0.002066201,-0.004426322,-0.006856408,1.74628E-05
BR4_main,8.371717172,0.00079329,0.000114511,-0.004545434,-0.003662616,-0.015246942,-0.004625297,0.000511192,-0.008567826,-0.003617021,0.007359818,0.000152891,-0.193313841,8.28524E-05,-0.009376011,0.003167978,-0.001780925,-0.005831827,-0.002782431,-0.008808964,-0.005154365,-0.002966783,0.00867961,-0.003705688,-0.005384445,-0.018059085,-0.003403113,-0.00565197,-0.002020124,-0.004321879,-0.006666776,1.76351E-05
BR4_main,8.491313131,0.000641906,7.91716E-05,-0.004138612,-0.003489569,-0.014632089,-0.004416173,0.00056123,-0.008401059,-0.003621677,0.007163822,0.000148775,-0.191315468,9.47898E-05,-0.009333724,0.003357027,-0.001738422,-0.005673815,-0.003415463,-0.008605777,-0.005016234,-0.002888501,0.009002253,-0.003581322,-0.005213585,-0.017900223,-0.003260699,-0.005477239,-0.001976266,-0.004327748,-0.00648851,1.79476E-05
BR4_main,8.610909091,0.000509848,5.56808E-05,-0.003533385,-0.003324227,-0.014182568,-0.004263605,0.000608317,-0.008152349,-0.003643815,0.006961324,0.000146363,-0.189204182,0.000109882,-0.00926748,0.003540237,-0.001695779,-0.005495513,-0.00410918,-0.008381202,-0.004907536,-0.002787486,0.009417275,-0.003452057,-0.00503838,-0.01770898,-0.003106892,-0.005287801,-0.001934765,-0.004422219,-0.006321806,1.83793E-05
BR4_main,8.730505051,0.000394927,4.34264E-05,-0.002955425,-0.003180307,-0.013918346,-0.00418059,0.000650929,-0.007846845,-0.003687577,0.006747702,0.000145826,-0.187071179,0.000127051,-0.009170413,0.00370599,-0.001654058,-0.005300282,-0.004780581,-0.008125659,-0.004823663,-0.00266035,0.009927822,-0.003319148,-0.00486107,-0.017483328,-0.002946382,-0.005093722,-0.001895504,-0.004555249,-0.006166939,1.88984E-05
BR4_main,8.85010101,0.000295166,3.95891E-05,-0.00253412,-0.003070115,-0.013837112,-0.004185011,0.000687035,-0.007510013,-0.003749257,0.006518323,0.000146795,-0.184999777,0.000145613,-0.009039269,0.003853913,-0.001612454,-0.005091499,-0.005287301,-0.007842492,-0.004760433,-0.002502647,0.01053279,-0.003184109,-0.004683875,-0.017226284,-0.002783605,-0.004904455,-0.001858339,-0.0046804,-0.006023953,1.94589E-05
BR4_main,8.96969697,0.000208788,4.15922E-05,-0.00228257,-0.002992283,-0.013906861,-0.004299225,0.000713421,-0.007165551,-0.00381348,0.006268333,0.000148344,-0.183060194,0.000165474,-0.008874558,0.003989143,-0.00157017,-0.004872504,-0.00548261,-0.007560755,-0.004713987,-0.002325196,0.011221709,-0.003048708,-0.004508978,-0.016945271,-0.002622401,-0.004727092,-0.001823297,-0.004773924,-0.005892598,1.9997E-05
BR4_main,9.089292929,0.000134026,4.81907E-05,-0.002164924,-0.002932795,-0.014093967,-0.004545032,0.000726419,-0.006835141,-0.003860018,0.005993565,0.000149542,-0.181303383,0.000186944,-0.00868033,0.004114906,-0.001531146,-0.004646903,-0.005320652,-0.007314427,-0.004679516,-0.00214895,0.011969082,-0.002914959,-0.004338571,-0.016650942,-0.00246597,-0.004565587,-0.001790678,-0.004830728,-0.005772489,2.04383E-05
BR4_main,9.208888889,6.94481E-05,5.93171E-05,-0.00214394,-0.002877119,-0.014396783,-0.004925971,0.000723616,-0.006537035,-0.003877652,0.005693412,0.000149699,-0.17975528,0.000210549,-0.008463672,0.004240053,-0.001504612,-0.004418982,-0.004890327,-0.007116193,-0.004650969,-0.001986718,0.012731728,-0.002785107,-0.004174949,-0.016355926,-0.002316977,-0.004420969,-0.001760913,-0.004853508,-0.005663159,2.07336E-05
BR4_main,9.328484848,1.39721E-05,7.59642E-05,-0.002194101,-0.002817518,-0.014823013,-0.005387927,0.000704838,-0.006284876,-0.003869796,0.005375596,0.000148199,-0.178412124,0.000236932,-0.008234029,0.004383938,-0.001496497,-0.00419381,-0.004337271,-0.006965666,-0.00462321,-0.001841808,0.013452923,-0.002661593,-0.004020545,-0.016073596,-0.002177685,-0.004292398,-0.001733974,-0.004846777,-0.00556402,2.08945E-05
BR4_main,9.448080808,0.000001,9.9588E-05,-0.002300095,-0.00275279,-0.015345869,-0.005753007,0.000672137,-0.006088216,-0.003843984,0.005058529,0.000145515,-0.17723847,0.000266836,-0.008002522,0.004563313,-0.001504925,-0.003976941,-0.003780937,-0.006865944,-0.004592546,-0.001713887,0.014074436,-0.002546997,-0.003877877,-0.015816912,-0.0020501,-0.004178592,-0.001708375,-0.004815161,-0.005474095,2.09619E-05
BR4_main,9.567676768,0.000001,0.000131176,-0.002451156,-0.00268485,-0.015880455,-0.005657241,0.000630223,-0.005954215,-0.00380313,0.004760182,0.000143922,-0.176168709,0.00030111,-0.007781392,0.004770341,-0.001522793,-0.003774097,-0.003288056,-0.00681751,-0.004553788,-0.001601812,0.014553058,-0.00244395,-0.003749354,-0.015597207,-0.001936097,-0.004078891,-0.001680991,-0.004763243,-0.005390926,2.09265E-05
BR4_main,9.687272727,0.000001,0.000169826,-0.002630339,-0.00261618,-0.016278945,-0.004668735,0.000584765,-0.005889416,-0.003749813,0.004465451,0.000146373,-0.175112983,0.000340735,-0.007583648,0.004966314,-0.001540722,-0.003591315,-0.002882789,-0.006812484,-0.004498296,-0.001504228,0.014875999,-0.002355055,-0.003636986,-0.015423018,-0.001837583,-0.003993176,-0.001648813,-0.004695703,-0.005309142,2.06954E-05
BR4_main,9.806868687,0.000001,0.000209516,-0.002793531,-0.002548854,-0.016364809,-0.002787119,0.000537962,-0.005900873,-0.003692243,0.004095428,0.000154728,-0.173966259,0.000386823,-0.007422851,0.005109231,-0.001547391,-0.003435804,-0.002565141,-0.006837198,-0.004415232,-0.001419648,0.015068888,-0.002282791,-0.003542053,-0.015298934,-0.00175667,-0.003920238,-0.001610919,-0.004617371,-0.005220722,2.01357E-05
BR4_main,9.926464646,0.000001,0.000237334,-0.002854454,-0.002484378,-0.016005264,-0.00090429,0.000487514,-0.005996444,-0.003640874,0.00353558,0.000169026,-0.172621051,0.000440552,-0.00731297,0.005191494,-0.001530283,-0.003317515,-0.002325052,-0.006873319,-0.004297484,-0.001346509,0.015189643,-0.002229473,-0.003464852,-0.015224605,-0.001695903,-0.003855628,-0.001568622,-0.004533157,-0.005118113,1.91471E-05
BR4_main,10.04606061,0.000001,0.000241276,-0.002732723,-0.002423784,-0.015181104,-0.000383838,0.000429977,-0.006184116,-0.0035987,0.00273563,0.000187645,-0.170984398,0.000502974,-0.007268129,0.005242363,-0.001480947,-0.003251197,-0.002149884,-0.006896563,-0.004148955,-0.00128326,0.015308576,-0.002197295,-0.003404623,-0.015193971,-0.001658514,-0.003792823,-0.001523795,-0.004447942,-0.004998962,1.77131E-05
BR4_main,10.16565657,0.000001,0.000221256,-0.002445677,-0.002367726,-0.01401649,-0.001884322,0.000364324,-0.006470188,-0.003563212,0.001795458,0.000206262,-0.169001289,0.000574543,-0.007302054,0.005307498,-0.001399889,-0.003258092,-0.002027302,-0.006878651,-0.003982918,-0.001228423,0.015487425,-0.002188463,-0.00335972,-0.015194819,-0.00164859,-0.003729821,-0.001476757,-0.004366575,-0.00487081,1.59125E-05
BR4_main,10.28525253,0.000001,0.000187879,-0.002109044,-0.002316502,-0.012739942,-0.004660691,0.000292094,-0.006855932,-0.003535063,0.000951944,0.000218112,-0.16668734,0.000654152,-0.007426796,0.005431032,-0.001295176,-0.003364517,-0.001947785,-0.006798307,-0.003813743,-0.001180612,0.015768095,-0.00220527,-0.003327953,-0.01520868,-0.001670674,-0.003673042,-0.001424943,-0.004294052,-0.004755025,1.39173E-05
BR4_main,10.40484848,0.000001,0.000155869,-0.00185304,-0.002269999,-0.011646359,-0.007195757,0.000214832,-0.0073323,-0.003518888,0.000491912,0.000218416,-0.164174672,0.000737371,-0.007649903,0.005610065,-0.00117875,-0.003590926,-0.001910474,-0.006651625,-0.003652534,-0.001138565,0.01616973,-0.002249838,-0.003306989,-0.015211183,-0.001727437,-0.003631138,-0.001363034,-0.004235934,-0.004688246,1.19901E-05
BR4_main,10.52444444,0.000001,0.000139416,-0.001758061,-0.002227546,-0.011122748,-0.008265701,0.000135102,-0.007872269,-0.003519801,0.000649533,0.000208576,-0.161773794,0.000813773,-0.007968055,0.005778559,-0.001063696,-0.003923039,-0.001924715,-0.006449374,-0.00350751,-0.001101416,0.01668824,-0.002323459,-0.003294692,-0.015172921,-0.001812724,-0.003607981,-0.001288191,-0.004199018,-0.004714546,1.0462E-05
BR4_main,10.6440404,0.000001,0.000150528,-0.001833146,-0.002187762,-0.011664349,-0.007421636,5.92051E-05,-0.008420892,-0.003536278,0.001526444,0.000197501,-0.160046211,0.000864105,-0.008352408,0.005867187,-0.000961572,-0.004271443,-0.001985645,-0.006208144,-0.003385123,-0.001069543,0.01729527,-0.002425868,-0.003289385,-0.015060801,-0.001898887,-0.003603004,-0.00120853,-0.004192229,-0.004856688,9.68563E-06
BR4_main,10.76363636,0.000001,0.000200287,-0.002029957,-0.002148545,-0.013784695,-0.005124651,-7.74438E-06,-0.00888749,-0.003556647,0.003056746,0.000197275,-0.159859175,0.000859772,-0.008719052,0.005879453,-0.000880768,-0.004472341,-0.002032851,-0.005940021,-0.003289946,-0.0010462,0.017936734,-0.00255476,-0.003290076,-0.01483971,-0.001932389,-0.003614104,-0.001140501,-0.004227816,-0.005063995,9.94319E-06
BR4_main,10.88323232,0.000001,0.000296091,-0.002276994,-0.002107495,-0.017726354,-0.002340891,-6.30358E-05,-0.009158415,-0.003572949,0.004925093,0.000215422,-0.162331123,0.000767413,-0.008897319,0.005904549,-0.00082723,-0.004391483,-0.001940457,-0.005647059,-0.003222023,-0.001039511,0.018532344,-0.002705391,-0.003296774,-0.014474065,-0.001869192,-0.003639326,-0.00110086,-0.004322852,-0.005175004,1.12092E-05
BR4_main,11.00282828,0.000001,0.000432028,-0.002493509,-0.002062876,-0.02288937,5.6155E-05,-0.000101409,-0.009149711,-0.003591791,0.006523349,0.000251892,-0.168454235,0.00055549,-0.00867821,0.006064885,-0.000808645,-0.004043489,-0.001555162,-0.005324663,-0.003169531,-0.001060802,0.018978,-0.002870155,-0.003310986,-0.013928664,-0.001725386,-0.003679108,-0.001108077,-0.004500584,-0.004974697,1.30106E-05
BR4_main,11.12242424,0.000001,0.000582751,-0.002553895,-0.002014555,-0.027197004,0.001458023,-0.000113655,-0.008864806,-0.00361936,0.00722695,0.000301603,-0.178046841,0.000192096,-0.00799538,0.006455895,-0.000840654,-0.003550586,-0.000784949,-0.00496926,-0.003100187,-0.001117534,0.019151619,-0.003038419,-0.003336461,-0.013168398,-0.001558906,-0.003740156,-0.00118521,-0.004786552,-0.004373927,1.47936E-05
BR4_main,11.2420202,0.000001,0.000715592,-0.0022405,-0.001963958,-0.027560204,0.001500792,-8.70208E-05,-0.008386807,-0.003647633,0.006805978,0.00035655,-0.187923984,-0.000369915,-0.007001678,0.007100284,-0.000950971,-0.003016256,0.000334449,-0.004583186,-0.002976468,-0.001208523,0.018918823,-0.003197254,-0.003380062,-0.012157694,-0.00141661,-0.003838543,-0.00135162,-0.005179759,-0.00357941,1.64814E-05
BR4_main,11.36161616,0.000001,0.000808429,-0.001334063,-0.001913001,-0.022084912,9.67531E-05,-5.20399E-06,-0.00781966,-0.003661387,0.005741691,0.000405613,-0.190783875,-0.00120503,-0.005905868,0.007900543,-0.00117999,-0.002524946,0.001682543,-0.004174232,-0.002807301,-0.001324983,0.018132285,-0.003334355,-0.003452018,-0.010864698,-0.001320971,-0.003996325,-0.001600577,-0.005585617,-0.002978828,1.87198E-05
BR4_main,11.48121212,0.000001,0.000846694,9.5689E-05,-0.001863124,-0.011762449,-0.002491162,0.000140914,-0.007263504,-0.003650293,0.005197447,0.000436826,-0.178677701,-0.002392259,-0.004841375,0.008591395,-0.001570911,-0.002237645,0.003107235,-0.003754312,-0.002647945,-0.001452988,0.016637523,-0.003446003,-0.003562504,-0.009284787,-0.001280133,-0.004225899,-0.001864264,-0.005801143,-0.002839456,2.27816E-05
BR4_main,11.60080808,0.000001,0.000807155,0.001588114,-0.001815043,0.000401123,-0.005672155,0.000333334,-0.006797345,-0.003608502,0.006321684,0.000444703,-0.150547522,-0.003902855,-0.003874327,0.00886846,-0.002122347,-0.002319962,0.00443056,-0.003337453,-0.00252796,-0.001575448,0.014374767,-0.003553065,-0.0037065,-0.007507645,-0.001289401,-0.004504287,-0.001997993,-0.005676799,-0.003188284,2.97668E-05
BR4_main,11.72040404,0.000001,0.000684026,0.002615664,-0.00176895,0.01121647,-0.008658528,0.000519676,-0.006415612,-0.003526618,0.009288286,0.000434092,-0.114047731,-0.005374678,-0.003050463,0.008642925,-0.0026831,-0.002695748,0.005465331,-0.002935792,-0.00243702,-0.001675325,0.011721288,-0.003717465,-0.003831003,-0.005813393,-0.001315727,-0.004755467,-0.001852096,-0.005277963,-0.0037507,3.81557E-05
BR4_main,11.84,0.000001,0.000522029,0.002936279,-0.001724756,0.018672643,-0.010687063,0.000624484,-0.006010449,-0.003392379,0.013027896,0.000412349,-0.07926071,-0.006067219,-0.002415372,0.008045409,-0.002920207,-0.003089823,0.006080185,-0.00255652,-0.002357749,-0.001740187,0.009715932,-0.004010184,-0.00382642,-0.004631861,-0.001292362,-0.004873415,-0.001434673,-0.00477876,-0.00394891,4.21396E-05
BR5_main,0,0.02067796,0.003314806,0.130482159,-0.116393339,0.357502656,0.000306519,-0.010896316,0.092028327,-0.06955858,-1.107650582,0.000923099,-0.727489263,-1.203441112,-0.528038943,-0.136919508,-0.045190607,-0.128764126,1.459754721,-0.176819632,-0.195752201,-0.113979603,0.230167878,-0.096557365,-0.035545129,-0.477714431,-0.329208819,-0.285324401,-0.019354025,-0.010475931,-0.255047275,0.000250468
BR5_main,0.11959596,0.027192728,0.00221547,0.164450416,-0.105577232,0.137473446,-0.05974142,-0.006651286,0.069673182,-0.059772843,-0.404264544,0.000755832,-0.732555569,-1.215766763,-0.391017527,-0.088741346,-0.043401554,-0.126222759,1.455715852,-0.166172577,-0.175590238,-0.098503481,0.277726251,-0.087957765,-0.038491551,-0.424128065,-0.300210826,-0.246450336,-0.018430023,-0.016539367,-0.227469629,0.000225852
BR5_main,0.239191919,0.032271441,-0.000939885,0.208526276,-0.087704167,-0.066023095,-0.096212799,-0.001782321,0.039672975,-0.050213499,0.215246628,0.000484918,-0.725625266,-1.080517172,-0.216599753,-0.013226558,-0.040512712,-0.118127869,1.324925287,-0.152720992,-0.144740056,-0.072952172,0.327915552,-0.072941918,-0.040954903,-0.347579436,-0.260917864,-0.181785991,-0.017151016,-0.020062582,-0.180100818,0.000187974
BR5_main,0.358787879,0.036057147,-0.004336517,0.240679986,-0.070086982,-0.270480952,-0.10573027,0.002720677,0.018593089,-0.041584716,0.468284119,0.000203993,-0.709426229,-0.865283817,-0.056771182,0.047478929,-0.036989283,-0.105892251,1.179410598,-0.138490029,-0.112484168,-0.050199782,0.363261733,-0.058422454,-0.042872064,-0.261023153,-0.218232569,-0.121340805,-0.015675597,-0.025688189,-0.134717366,0.000150275
BR5_main,0.478383838,0.038594238,-0.006493225,0.254805773,-0.056080629,-0.506697898,-0.091598021,0.005519595,0.012571085,-0.034284458,0.452728244,-2.02724E-05,-0.686285782,-0.613150922,0.068701877,0.08070253,-0.032827846,-0.091383056,1.041282983,-0.124861282,-0.085034309,-0.034522969,0.381601286,-0.047031847,-0.044244047,-0.181048589,-0.177596033,-0.077740339,-0.01414281,-0.03229785,-0.100242363,0.000120287
BR5_main,0.597979798,0.040175671,-0.007195645,0.25440412,-0.045869814,-0.748754863,-0.062800139,0.005390364,0.020029217,-0.028426616,0.350585366,-0.000162331,-0.657482421,-0.393236577,0.154414831,0.091687628,-0.027912649,-0.076338944,0.90429987,-0.112417985,-0.064595291,-0.024791615,0.387953014,-0.03850146,-0.045100297,-0.124439339,-0.142164883,-0.050180653,-0.012651751,-0.03673843,-0.076253748,9.90664E-05
BR5_main,0.717575758,0.041117267,-0.006826297,0.244469057,-0.038562109,-0.871189431,-0.030021482,0.002797337,0.035266168,-0.023921499,0.24585156,-0.000226704,-0.623544334,-0.267010565,0.192860309,0.08895578,-0.022645849,-0.062087421,0.779743375,-0.101267903,-0.050831304,-0.018895981,0.387082989,-0.031935991,-0.045485969,-0.09844835,-0.113236569,-0.033865017,-0.01126389,-0.037536653,-0.05979077,8.4721E-05
BR5_main,0.837171717,0.041662536,-0.005924559,0.228780019,-0.033238792,-0.743756266,-0.0010651,-0.000206801,0.050795062,-0.020552549,0.158574308,-0.000234393,-0.584925398,-0.225142122,0.182057605,0.079647098,-0.017838359,-0.049462701,0.680388309,-0.09132121,-0.042252837,-0.01525883,0.379683557,-0.026696653,-0.045453146,-0.093692823,-0.090921546,-0.02447358,-0.010010702,-0.035337077,-0.048300301,7.50099E-05
BR5_main,0.956767677,0.041972981,-0.00499764,0.209804933,-0.029234285,-0.412659286,0.020447298,-0.00224571,0.058856491,-0.018049824,0.093186673,-0.000212367,-0.542685115,-0.220949222,0.135672097,0.069074765,-0.014052588,-0.038853649,0.604153273,-0.082428369,-0.037115577,-0.012924623,0.360463365,-0.0224639,-0.045053219,-0.094285857,-0.074711636,-0.019099578,-0.008901838,-0.031655446,-0.040104245,6.82305E-05
BR5_main,1.076363636,0.042147635,-0.004274333,0.189123787,-0.026122914,-0.060142751,0.033381283,-0.003192756,0.05367862,-0.016153544,0.050734856,-0.000180458,-0.498696037,-0.227714757,0.076028879,0.060331235,-0.011354382,-0.03031432,0.542291206,-0.074426108,-0.033965705,-0.011352233,0.322806236,-0.019080509,-0.044328316,-0.09203571,-0.063816972,-0.015999784,-0.007931772,-0.027738603,-0.034178141,6.32771E-05
BR5_main,1.195959596,0.042244623,-0.003734603,0.167835894,-0.023647829,0.192822415,0.037618385,-0.003346207,0.035952583,-0.014656809,0.029084771,-0.000141359,-0.45537039,-0.240760611,0.019915199,0.054100739,-0.009545925,-0.023695297,0.492766472,-0.067171445,-0.031846947,-0.010241528,0.269203404,-0.01643574,-0.043319409,-0.086765812,-0.057228535,-0.014186529,-0.007087534,-0.02422098,-0.029909115,5.95058E-05
BR5_main,1.315555556,0.042297128,-0.003223565,0.14675225,-0.021650605,0.325924278,0.034164989,-0.002953208,0.013712596,-0.013412904,0.02283619,-8.85581E-05,-0.414904673,-0.259335216,-0.026000618,0.049409028,-0.008403189,-0.018741007,0.462617543,-0.060539485,-0.030231405,-0.009424288,0.211967526,-0.01442196,-0.042065363,-0.080581213,-0.053706605,-0.013116773,-0.006352464,-0.021288653,-0.026917113,5.65804E-05
BR5_main,1.435151515,0.042323597,-0.002622897,0.126487557,-0.020027783,0.357307792,0.025475567,-0.002200292,-0.004985437,-0.012326339,0.025018489,-2.09034E-05,-0.378739257,-0.278958663,-0.061344429,0.044855224,-0.007761426,-0.01516083,0.459184833,-0.054420936,-0.028862592,-0.00880397,0.162092249,-0.012936441,-0.040604012,-0.075100869,-0.05205667,-0.012501971,-0.005709855,-0.018919617,-0.024962328,5.43636E-05
BR5_main,1.554747475,0.042333793,-0.002004252,0.107496969,-0.01870836,0.311936979,0.014854037,-0.001278595,-0.017454762,-0.011340609,0.030006514,5.55007E-05,-0.34744676,-0.291616988,-0.087589817,0.040033702,-0.007501024,-0.012674374,0.478115351,-0.048716543,-0.027625388,-0.00832343,0.12317293,-0.011889751,-0.038973269,-0.071160682,-0.05138121,-0.012201533,-0.005147135,-0.017027258,-0.023898862,5.28316E-05
BR5_main,1.674343434,0.042332143,-0.001499005,0.090090238,-0.017643287,0.22019066,0.005259087,-0.000362405,-0.024668423,-0.010428201,0.035478524,0.000133032,-0.32092498,-0.289034587,-0.105137468,0.0359993,-0.007490623,-0.011037342,0.496330395,-0.043325539,-0.026469232,-0.007947752,0.09388234,-0.011203395,-0.037211273,-0.069057335,-0.051085873,-0.012166092,-0.004660582,-0.015514106,-0.023624109,5.19575E-05
BR5_main,1.793939394,0.042319384,-0.001136724,0.074443052,-0.016801144,0.115320463,-0.001691845,0.000426643,-0.028410281,-0.009582713,0.040830877,0.000206101,-0.298682415,-0.266686769,-0.111142478,0.033357812,-0.007554387,-0.010054657,0.481611522,-0.038141686,-0.025370981,-0.007655231,0.071616,-0.0107968,-0.03535595,-0.06874454,-0.050802051,-0.012405194,-0.004257833,-0.014266841,-0.02397612,5.14977E-05
BR5_main,1.913535354,0.042293025,-0.000881334,0.060615729,-0.01616802,0.024368628,-0.005957923,0.001037056,-0.03012241,-0.008811748,0.045380465,0.000271536,-0.280092999,-0.226797523,-0.099461036,0.030916622,-0.007549992,-0.009583564,0.419006025,-0.033098407,-0.024320672,-0.007433123,0.054202617,-0.010576521,-0.033446056,-0.0700105,-0.050323439,-0.012954439,-0.003951843,-0.013123371,-0.024610918,5.07596E-05
BR5_main,2.033131313,0.042246849,-0.000693084,0.048547074,-0.015740876,-0.038012888,-0.008363101,0.001475294,-0.030722036,-0.008125057,0.048694427,0.000327738,-0.264417849,-0.177649608,-0.067157276,0.027824064,-0.007450949,-0.009517057,0.323356666,-0.028269437,-0.023304236,-0.007271789,0.040217694,-0.010428922,-0.031504824,-0.072497689,-0.049533905,-0.01380106,-0.00374122,-0.011872724,-0.025057017,4.87027E-05
BR5_main,2.152727273,0.042169376,-0.00054648,0.038118252,-0.015536701,-0.070694468,-0.009699535,0.001763493,-0.030728239,-0.00753234,0.050763795,0.000374112,-0.251027015,-0.129197171,-0.025647453,0.024881324,-0.007240504,-0.009760344,0.221613406,-0.024005415,-0.022314023,-0.00716712,0.028847169,-0.010224023,-0.029557086,-0.075569302,-0.048396798,-0.0147774,-0.003598803,-0.01040796,-0.024927642,4.46358E-05
BR5_main,2.272323232,0.042041007,-0.000429071,0.029171756,-0.015587959,-0.080002527,-0.010442831,0.001920677,-0.030415641,-0.007039123,0.051438817,0.000410769,-0.239443991,-0.088307269,0.004579611,0.023092646,-0.006805157,-0.010207798,0.132317199,-0.020853425,-0.02135037,-0.007120469,0.019617324,-0.009849874,-0.027631451,-0.078267882,-0.046933978,-0.015533324,-0.003488106,-0.008965586,-0.023937138,3.90929E-05
BR5_main,2.391919192,0.041829396,-0.000325184,0.02151995,-0.015909473,-0.073934283,-0.010896282,0.001967563,-0.029919765,-0.006643994,0.050529102,0.000438269,-0.229302062,-0.057373728,0.014889625,0.022571607,-0.0060975,-0.010746482,0.061970211,-0.019221831,-0.020417664,-0.007135967,0.012193592,-0.009300895,-0.025754723,-0.079535026,-0.045198833,-0.015788573,-0.003394826,-0.008055837,-0.02209119,3.40437E-05
BR5_main,2.511515152,0.041482719,-0.000220052,0.014959754,-0.016420978,-0.061490858,-0.011315526,0.001930173,-0.029296731,-0.006339199,0.048261451,0.000457439,-0.220308419,-0.035795233,0.011345786,0.02283081,-0.005276529,-0.011277944,0.009547978,-0.018976285,-0.019521973,-0.007214922,0.00628539,-0.008697534,-0.023948932,-0.078256815,-0.043257225,-0.015642369,-0.003322792,-0.007881511,-0.019833907,3.11081E-05
BR5_main,2.631111111,0.040921494,-0.000117749,0.009287667,-0.016863135,-0.049043125,-0.011853065,0.001837854,-0.028555966,-0.006113,0.045354988,0.00046922,-0.21221621,-0.021702328,0.002041362,0.023297067,-0.004558375,-0.011730091,-0.028362085,-0.01940704,-0.018669665,-0.007342443,0.001620965,-0.008178406,-0.022230247,-0.073787566,-0.041175261,-0.015416862,-0.003269197,-0.0080704,-0.017734652,2.97469E-05
BR5_main,2.750707071,0.040032695,-3.70398E-05,0.004311597,-0.016825078,-0.038932361,-0.012396466,0.001719696,-0.027677557,-0.00595108,0.042358988,0.000474464,-0.204757039,-0.012937761,-0.007343711,0.023536214,-0.004048352,-0.012053332,-0.055047989,-0.019788561,-0.017862408,-0.007461561,-0.002041791,-0.007803045,-0.020604309,-0.066954009,-0.039003325,-0.015190568,-0.003222717,-0.00815481,-0.016133778,2.85901E-05
