BR,time,vcd,ac,ala,arg,asn,asp,cit,cys,cyst,form,fum,glc,gln,glu,gly,his,ile,lac,leu,lys,met,nh4,phe,pro,ser,succ,thr,trp,tyr,val,titer
BR4_main,0.11959596,0.025802094,0.031124822,0.555911667,-0.037248413,0.426447307,0.204541356,-0.00163021,2.275375356,-0.004747524,0.488050146,0.004229746,-0.804687166,-0.036019526,1.168706028,0.154923061,-0.006539057,-0.059272594,1.733106075,-0.039472515,-0.012424636,-0.011949525,0.883207307,-0.001738378,-0.028427617,4.888105657,-0.47774767,-0.007520097,-0.004198752,-0.015806155,-0.02397622,0.000232766
BR4_main,0.239191919,0.030691451,0.020465588,0.443795654,-0.033108521,0.349255701,0.147718453,-0.006211602,0.831290034,-0.004285546,0.333293186,0.003181224,-0.878636575,-0.53193431,0.742923437,0.130249636,-0.007089346,-0.06071992,1.409729861,-0.03817134,-0.01911918,-0.006663186,0.663350922,-0.001820928,-0.025991415,0.670780891,-0.722278397,-0.007637135,-0.004384054,-0.01234224,-0.024916071,0.000208845
BR4_main,0.358787879,0.03460539,0.012201459,0.380691149,-0.027849563,0.167790707,0.099846104,-0.00369478,0.239107719,-0.003984315,0.26052029,0.002090173,-0.951720062,-0.340719578,0.699695949,0.100976722,-0.006985303,-0.037561409,1.473554655,-0.031926096,-0.022128497,0.000481292,0.528533391,-0.001869657,-0.022225304,0.507171769,-0.422893518,-0.006679985,-0.004633604,-0.014894507,-0.026113438,0.00018219
BR4_main,0.478383838,0.037392639,0.012806145,0.476737431,-0.021679864,0.134449852,0.049501875,0.010801054,0.299110096,-0.002857392,0.261421699,0.001338635,-0.883970934,0.369679161,0.793698886,0.114627833,-0.005863047,-0.017400522,1.317604935,-0.023535279,-0.023089797,-0.003586725,0.476111996,-0.001929078,-0.018740492,0.86731728,0.679073286,-0.006697367,-0.004941684,0.01173607,-0.023662441,0.000158333
BR4_main,0.597979798,0.039281538,0.00879421,0.466188879,-0.017350653,0.185234415,0.039317958,0.026232087,0.430631261,-0.002085203,0.296312983,0.000808682,-0.669886326,0.589998196,0.570278323,0.120449067,-0.004718888,-0.009418811,1.013393806,-0.016960072,-0.021686461,-0.003103533,0.428288694,-0.001617324,-0.016537218,1.068742574,1.155981609,-0.007581678,-0.004914984,0.045297356,-0.019903999,0.000133123
BR4_main,0.717575758,0.040447954,0.006877381,0.399107132,-0.014973278,0.255402832,0.0551031,0.028986219,0.483195832,-0.001628661,0.319167026,0.000562628,-0.512789337,0.528539523,0.465961136,0.120125882,-0.003203059,-0.00871194,0.906713758,-0.01422854,-0.019912797,-0.005109866,0.386387698,-0.001822527,-0.014763765,1.060726165,1.036867719,-0.00648122,-0.004743328,0.065419406,-0.017182999,0.000118425
BR4_main,0.837171717,0.041141795,0.007631964,0.272122352,-0.012917284,0.281268537,0.062946959,0.030917113,0.42813176,-0.001321964,0.348615921,0.000524991,-0.444252587,0.267057339,0.213071185,0.104714605,-0.001911644,-0.009600511,0.831268645,-0.010267256,-0.02203733,-0.005064945,0.35650559,-0.001471455,-0.010258937,0.909261524,0.686047355,-0.003543559,-0.004247382,0.063912678,-0.013478786,0.000108033
BR4_main,0.956767677,0.041561159,0.008222722,0.238241897,-0.011389718,0.275426004,0.062915902,0.02546567,0.336189404,-0.00148464,0.327213912,0.000564181,-0.37092439,0.182357109,0.156551435,0.092639933,-0.001282393,-0.00395621,0.819590279,-0.008922467,-0.021676555,-0.005175577,0.34625217,-0.001665421,-0.005440609,0.663499524,0.386257418,-0.005514662,-0.003112542,0.050960198,-0.013146279,0.000100864
BR4_main,1.076363636,0.04183802,0.010752846,0.203176263,-0.012168491,0.262081519,0.044978498,0.020337823,0.239193751,-0.002294708,0.162088732,0.000598309,-0.314351429,0.021849427,0.098271324,0.0979231,-0.00158425,-0.002236494,0.813515013,-0.009938273,-0.022821567,-0.004981989,0.336402559,-0.002268247,-0.002256841,0.403740922,0.253195602,-0.005323744,-0.001937587,0.037928314,-0.01476692,9.35564E-05
BR4_main,1.195959596,0.042011747,0.009693847,0.185331941,-0.013003138,0.233222593,0.033207527,0.018120846,0.233434357,-0.003425169,0.113290454,0.000607057,-0.27928121,-0.178589588,0.350117801,0.086713886,-0.002550547,-0.002270449,0.740452212,-0.012225709,-0.021851278,-0.00312595,0.310852914,-0.002713578,-0.00203309,0.340565622,0.18492373,-0.005352519,-0.001168439,0.026371463,-0.016329292,8.65853E-05
BR4_main,1.315555556,0.042111538,0.00694947,0.179679883,-0.014019697,0.17185555,0.020659989,0.014566711,0.337730564,-0.00438136,0.09039296,0.000599072,-0.252090308,-0.127961592,0.718219463,0.073080267,-0.003081471,-0.00263413,0.648193728,-0.013919863,-0.019593323,-0.001317875,0.275095878,-0.004008177,-0.003667974,0.415899496,0.107974663,-0.007351323,-0.000833746,0.016325416,-0.01813963,7.99884E-05
BR4_main,1.435151515,0.042163473,0.003883583,0.166890998,-0.01456956,0.121869632,0.011013707,0.011790921,0.363537845,-0.005087172,0.084024643,0.00060883,-0.237099654,-0.109537144,0.895202231,0.065162711,-0.003162643,-0.000879417,0.535320652,-0.015808017,-0.01761528,-0.001228823,0.238830256,-0.00536982,-0.006022805,0.37183454,0.047505804,-0.009036381,-0.000765051,0.007942293,-0.01927255,7.38151E-05
BR4_main,1.554747475,0.042196458,0.002580657,0.16314047,-0.015536505,0.082538082,0.005071879,0.01077673,0.286624791,-0.005496782,0.07449464,0.000634628,-0.224397876,-0.058218355,1.055546925,0.059111436,-0.003688413,-0.001808588,0.435530032,-0.01696092,-0.015870916,-0.000806067,0.201629334,-0.00610536,-0.006817075,0.337956543,-0.003617132,-0.010721838,-0.000822839,0.00204675,-0.018330384,6.83175E-05
BR4_main,1.674343434,0.042180238,0.001776645,0.155204147,-0.015968881,0.075174007,0.002772771,0.009939872,0.235697908,-0.005186925,0.067328555,0.000637382,-0.204943394,-0.042051569,0.975864551,0.051801436,-0.00342735,-0.003287365,0.390893533,-0.017359914,-0.014167474,-0.00083849,0.167769917,-0.006838724,-0.0074155,0.319238248,-0.026559878,-0.012705162,-0.000940153,-0.001920412,-0.017484493,6.32523E-05
BR4_main,1.793939394,0.042119476,0.001195591,0.136936276,-0.015688713,0.069185074,0.003900008,0.010067402,0.139885492,-0.004897403,0.062127131,0.00062127,-0.195883039,-0.04454476,0.754533586,0.050805057,-0.003384686,-0.003486296,0.385287147,-0.017550354,-0.0133906,-0.000935625,0.13386939,-0.007517967,-0.007891871,0.219214455,-0.050737472,-0.014213335,-0.00113186,-0.00421625,-0.016954767,5.85369E-05
BR4_main,1.913535354,0.042003084,0.000931035,0.113784253,-0.015357508,0.054557817,0.004257448,0.009737022,0.087243355,-0.00461638,0.059052156,0.00060247,-0.185024864,-0.047608395,0.352928342,0.044748498,-0.003161636,-0.004057913,0.362647808,-0.017820934,-0.011699864,-0.001327686,0.096150048,-0.00827258,-0.006930344,0.136577286,-0.072776503,-0.015146116,-0.00140793,-0.005487746,-0.017008925,5.40837E-05
BR4_main,2.033131313,0.041841308,0.000736577,0.123435055,-0.014675609,0.041017381,0.003400777,0.008493114,0.043886159,-0.004032672,0.057885136,0.000592292,-0.171937431,-0.063987283,0.151424289,0.04096831,-0.002977053,-0.00446761,0.343614419,-0.018466555,-0.011227393,-0.001654315,0.076928833,-0.008663343,-0.006504231,0.083076582,-0.076470563,-0.015287912,-0.00158387,-0.006277101,-0.017305412,4.99542E-05
BR4_main,2.152727273,0.041584547,0.000602863,0.10993818,-0.014350649,0.025832652,0.001939246,0.008671193,0.034427854,-0.003248354,0.06077479,0.000579526,-0.158389772,-0.064452185,0.049058673,0.036573681,-0.002450504,-0.004887162,0.315010827,-0.018737045,-0.010718,-0.001229711,0.056826882,-0.009153261,-0.003365594,0.084050793,-0.064888092,-0.015151165,-0.001697521,-0.006723597,-0.017256673,4.63111E-05
BR4_main,2.272323232,0.041140476,0.000530134,0.098186187,-0.013998904,0.004752907,0.000281634,0.008497655,0.035542367,-0.002812779,0.056551942,0.000562412,-0.151828831,-0.047551032,0.03309536,0.034381341,-0.002042847,-0.004459465,0.243059973,-0.018258899,-0.011941917,-0.001757575,0.045816279,-0.009329616,-0.003375238,0.062774209,-0.053514478,-0.015103445,-0.001873826,-0.00699453,-0.017034316,4.2955E-05
BR4_main,2.391919192,0.040585204,0.000674777,0.068184093,-0.012924737,-0.011271657,-0.001455058,0.008214885,0.04119062,-0.002335577,0.056135726,0.000542634,-0.145902464,-0.023778854,0.027512527,0.033916942,-0.001865417,-0.005055006,0.166876982,-0.01760805,-0.012231452,-0.00165695,0.033612633,-0.009409004,-0.002665639,0.088843386,-0.036476428,-0.014701304,-0.002085422,-0.006910804,-0.016392191,4.03385E-05
BR4_main,2.511515152,0.039676571,0.000623213,0.038273167,-0.01157636,-0.016010215,-0.003009474,0.00795077,0.036772572,-0.001837551,0.051660975,0.000520968,-0.136015226,-0.010179204,0.039801223,0.034495983,-0.001919669,-0.005923456,0.110165695,-0.017129989,-0.012634359,-0.001805242,0.024864052,-0.009386286,-0.002636379,0.106367169,-0.027799196,-0.013780718,-0.00218947,-0.006826721,-0.016252727,3.89492E-05
BR4_main,2.631111111,0.038308883,0.000645639,0.023473433,-0.010454206,-0.018634305,-0.004536159,0.007500688,0.010803924,-0.001495655,0.047308296,0.0005044,-0.127519379,-0.004123695,0.049915681,0.036869907,-0.002159388,-0.005159526,0.07533873,-0.016558092,-0.012648719,-0.001280295,0.018015128,-0.009282031,-0.001985612,0.07823361,-0.022052457,-0.013057387,-0.002285682,-0.006215382,-0.01603728,3.7552E-05
BR4_main,2.750707071,0.036543514,0.000613437,0.014198743,-0.009715192,-0.024382634,-0.005641286,0.006477628,-0.004861331,-0.001440472,0.043324763,0.00050474,-0.120883086,-0.001705172,0.029350387,0.037618185,-0.002493343,-0.004513206,0.062862148,-0.016426343,-0.012113481,-0.000798632,0.013642922,-0.009169754,-0.001766387,0.056952368,-0.019658566,-0.01257929,-0.002363653,-0.006323021,-0.015316618,3.63858E-05
BR4_main,2.87030303,0.034396475,0.000563664,0.00992118,-0.009338469,-0.02759713,-0.006908785,0.005509202,-0.005859365,-0.001628297,0.03983627,0.000518219,-0.115581508,0.000672366,0.021862383,0.034319625,-0.002645983,-0.004634615,0.036135963,-0.016273101,-0.011770429,-0.000841078,0.010211274,-0.00901837,-0.001787887,0.022657424,-0.018423729,-0.012243506,-0.002446178,-0.006313358,-0.014769272,3.72637E-05
BR4_main,2.98989899,0.031805796,0.000498252,0.005689488,-0.009242096,-0.028682349,-0.008995818,0.004692972,-0.008948368,-0.001567621,0.038625158,0.000544351,-0.112908872,0.001749422,0.009572769,0.031027738,-0.00259239,-0.004801627,0.007937143,-0.015781209,-0.011175164,-0.001251208,0.008492355,-0.008867936,-0.002021213,-0.007903333,-0.018191142,-0.011872344,-0.00242601,-0.006237301,-0.014426669,3.92264E-05
BR4_main,3.109494949,0.029510842,0.000422068,0.0032233,-0.009369855,-0.028186247,-0.010844842,0.004091074,-0.008686833,-0.001769621,0.041765874,0.00056295,-0.109618851,0.00244396,-0.00076213,0.027854472,-0.002365013,-0.00539493,-0.017118859,-0.01506808,-0.010775941,-0.001577565,0.007006846,-0.008626436,-0.002073163,-0.025181994,-0.018373445,-0.011559004,-0.002442528,-0.006487071,-0.014188819,5.77733E-05
BR4_main,3.229090909,0.027430149,0.000342473,0.001168738,-0.009495325,-0.027452968,-0.010850931,0.003567069,-0.008737538,-0.002355365,0.04481203,0.000567837,-0.107369138,0.003080062,-0.009192505,0.028932534,-0.002059583,-0.00610584,-0.039544724,-0.014449835,-0.010885903,-0.001202906,0.005740815,-0.008400492,-0.003148025,-0.034090269,-0.018576317,-0.011317836,-0.002520165,-0.006476063,-0.013990253,7.76655E-05
BR4_main,3.348686869,0.025789083,0.000286834,-0.00161421,-0.00960305,-0.02725012,-0.010586062,0.003287491,-0.009550012,-0.003119131,0.044646637,0.000558573,-0.105756642,0.00287688,-0.008641616,0.028450977,-0.001890805,-0.006877815,-0.049652363,-0.014240793,-0.010846397,-0.001225014,0.00355471,-0.008272264,-0.004668276,-0.032438558,-0.019009957,-0.011135595,-0.002700951,-0.006247597,-0.013673364,9.14904E-05
BR4_main,3.468282828,0.024349131,0.000276554,-0.004748761,-0.009722256,-0.027318986,-0.010263681,0.003324212,-0.010106017,-0.003757209,0.040624435,0.000537888,-0.107192226,0.002141936,-0.010708286,0.025899223,-0.001866464,-0.007479548,-0.046227184,-0.01433167,-0.011021064,-0.001660761,0.001523839,-0.008229463,-0.004767027,-0.028958263,-0.019366484,-0.01104937,-0.002881102,-0.006218687,-0.013439108,8.60784E-05
BR4_main,3.587878788,0.023070316,0.000269179,-0.009171658,-0.009877346,-0.027215585,-0.009787772,0.003429234,-0.01083881,-0.004227079,0.034194816,0.000517327,-0.11036789,0.001376634,-0.011497666,0.023231892,-0.001942873,-0.008447005,-0.039830186,-0.014980565,-0.011474701,-0.001909046,0.000646431,-0.008155654,-0.006316159,-0.022578882,-0.019920784,-0.010699877,-0.002947086,-0.005823927,-0.013402283,6.67776E-05
BR4_main,3.707474747,0.022174032,0.000217144,-0.011573116,-0.010063297,-0.027021824,-0.008685906,0.002928189,-0.010683281,-0.004564634,0.02884963,0.000486768,-0.114416661,0.001255734,-0.012555774,0.020846715,-0.002017364,-0.008848546,-0.029736459,-0.015695484,-0.012267197,-0.002111877,-0.00147963,-0.007993884,-0.007424008,-0.013431839,-0.020503402,-0.010637036,-0.003024875,-0.00570162,-0.013070462,5.40154E-05
BR4_main,3.827070707,0.021737058,0.000257377,-0.014354259,-0.010165645,-0.026406559,-0.007411674,0.003496625,-0.011382055,-0.004921058,0.027892463,0.00046287,-0.116096354,0.001062623,-0.013083752,0.018715184,-0.002275737,-0.009076401,-0.022933716,-0.016070664,-0.012965932,-0.002162971,-0.001215715,-0.007836561,-0.007686188,-0.020212636,-0.02109767,-0.010613642,-0.003040387,-0.005747081,-0.012707863,4.68645E-05
BR4_main,3.946666667,0.021260916,0.000277036,-0.016332814,-0.010150537,-0.025111935,-0.006868577,0.003425059,-0.010916313,-0.00531564,0.026852701,0.000435197,-0.118343261,0.000943719,-0.01266766,0.019768723,-0.002695202,-0.00934121,-0.01989295,-0.016069101,-0.01285359,-0.002289612,0.000505695,-0.007680892,-0.008325688,-0.025137559,-0.021491009,-0.010575448,-0.002966456,-0.005976219,-0.012569444,5.30205E-05
BR4_main,4.066262626,0.020786074,0.00022246,-0.016881673,-0.010078035,-0.024838998,-0.006472837,0.003461197,-0.010951457,-0.005569009,0.025839389,0.000414929,-0.122073194,0.000836913,-0.013160582,0.018276145,-0.002639691,-0.009010645,-0.016399736,-0.015899673,-0.012515283,-0.002711276,0.002681168,-0.00752437,-0.008277222,-0.027119411,-0.021658949,-0.010576234,-0.002931464,-0.006150725,-0.012467535,5.43202E-05
BR4_main,4.185858586,0.020417591,0.000201311,-0.016092158,-0.009975068,-0.0246819,-0.006276645,0.002571434,-0.01129106,-0.00549896,0.024758804,0.000401183,-0.130416556,0.000832486,-0.013695605,0.014003908,-0.002656405,-0.008724211,-0.013112999,-0.015551997,-0.010317099,-0.003105848,0.004604712,-0.007369157,-0.008120324,-0.02987968,-0.021627423,-0.010550417,-0.002925307,-0.006197397,-0.012498263,4.65102E-05
BR4_main,4.305454545,0.020059574,0.000203772,-0.012360864,-0.009819075,-0.02505302,-0.006028762,0.0020811,-0.010591464,-0.005538015,0.023629944,0.000382716,-0.139134572,0.001136469,-0.014303539,0.010819324,-0.002681021,-0.008530352,-0.0114151,-0.015711016,-0.009891494,-0.003346649,0.006656182,-0.007186628,-0.008083879,-0.029382031,-0.021508214,-0.010482093,-0.002912195,-0.006142399,-0.012459187,3.56951E-05
BR4_main,4.425050505,0.019727076,0.000142481,-0.009826083,-0.00965016,-0.025524608,-0.006109172,0.001957394,-0.010191887,-0.005721866,0.022476011,0.000372907,-0.14494645,0.00158286,-0.015244653,0.009421861,-0.002818697,-0.008333184,-0.009136333,-0.015511449,-0.011004555,-0.003176487,0.009153488,-0.006996071,-0.007709828,-0.030167887,-0.02104977,-0.010475142,-0.002914433,-0.00607787,-0.012642772,2.74764E-05
BR4_main,4.544646465,0.01945957,0.000130846,-0.005830708,-0.009475674,-0.025056976,-0.006216626,0.0017715,-0.010269295,-0.005913239,0.021327426,0.000363533,-0.153060706,0.001877388,-0.015949418,0.007805712,-0.003035393,-0.008147424,-0.00637242,-0.01515986,-0.012357371,-0.00316535,0.01131686,-0.006810091,-0.007513422,-0.03391153,-0.020362893,-0.010379719,-0.002747099,-0.006091855,-0.012636501,2.60047E-05
BR4_main,4.664242424,0.019242881,0.000128738,-0.003735736,-0.009259326,-0.02434173,-0.006358038,0.001617055,-0.010138324,-0.006032342,0.020170544,0.000351502,-0.159779142,0.002270254,-0.016888425,0.006321817,-0.003172718,-0.00804682,-0.004314092,-0.015066084,-0.01219055,-0.003168602,0.012357458,-0.006629572,-0.007276087,-0.033291279,-0.019613896,-0.010305305,-0.002617942,-0.006209162,-0.012681089,2.60307E-05
BR4_main,4.783838384,0.018874554,0.000124282,-0.002485223,-0.009056549,-0.023934367,-0.006510958,0.001448265,-0.010338981,-0.005989933,0.019052718,0.000341729,-0.16592565,0.002096602,-0.017945049,0.004999091,-0.003133291,-0.008002644,-0.002829091,-0.014968107,-0.011936793,-0.003199088,0.013867708,-0.006445564,-0.007217292,-0.031720317,-0.018820805,-0.010273346,-0.002518129,-0.006223708,-0.012734656,2.60127E-05
BR4_main,4.903434343,0.018302623,0.000129313,-0.00184617,-0.008854762,-0.024011785,-0.006718367,0.001250584,-0.009386586,-0.006006391,0.018097635,0.000331885,-0.169094611,0.002098324,-0.018590978,0.004068489,-0.003063429,-0.008165618,-0.001689025,-0.015073398,-0.01161897,-0.002927696,0.015662915,-0.006239873,-0.007440997,-0.029920741,-0.017872823,-0.010198208,-0.002469091,-0.006664141,-0.012848594,2.60456E-05
BR4_main,5.023030303,0.017682214,0.000122509,-0.001634414,-0.008648692,-0.024517809,-0.007119184,0.001079475,-0.007620643,-0.005978236,0.017207416,0.000322021,-0.171118462,0.002063742,-0.018375027,0.00339719,-0.003025585,-0.008165938,-0.000791482,-0.0152383,-0.011045785,-0.002576786,0.017094144,-0.006098815,-0.007011248,-0.025861099,-0.01666335,-0.010004971,-0.002444673,-0.00674448,-0.01275664,2.60463E-05
BR4_main,5.142626263,0.017040218,0.000135892,-0.001538845,-0.008435635,-0.024558668,-0.007638425,0.000939958,-0.006646578,-0.005737174,0.016274664,0.000312187,-0.172378103,0.001696656,-0.018426363,0.003000601,-0.002945001,-0.007882717,6.69002E-05,-0.015090633,-0.010744292,-0.002364804,0.019035318,-0.005947218,-0.00665024,-0.022115715,-0.015408596,-0.009800438,-0.002427911,-0.006612772,-0.01258049,2.60236E-05
BR4_main,5.262222222,0.016405619,0.000187741,-0.001343848,-0.00820083,-0.024349508,-0.007864435,0.000885686,-0.006853677,-0.005979623,0.015476806,0.000305362,-0.173154366,0.001193904,-0.01858171,0.002650568,-0.002859004,-0.007677062,0.000845544,-0.014705762,-0.010625717,-0.002155484,0.020153207,-0.005776838,-0.005004349,-0.020709038,-0.014318417,-0.009531955,-0.002414339,-0.00633733,-0.012394636,2.59882E-05
BR4_main,5.381818182,0.015906215,0.000201432,-0.001316415,-0.007974594,-0.024090309,-0.008375319,0.000944226,-0.005861623,-0.006245226,0.014809665,0.000300803,-0.173296161,0.000952715,-0.019113583,0.002474415,-0.002906055,-0.007553035,0.001465798,-0.014100811,-0.010265832,-0.001625455,0.020706025,-0.005624777,-0.002053209,-0.019431137,-0.013249181,-0.009382011,-0.002411331,-0.005874109,-0.012219706,2.62462E-05
BR4_main,5.501414141,0.015521086,0.000211195,-0.000821804,-0.007752556,-0.026011917,-0.008654845,0.000931635,-0.002907563,-0.0061105,0.014218261,0.000295619,-0.172567501,0.000806957,-0.019848986,0.00237737,-0.002927365,-0.007500371,0.002314618,-0.013348286,-0.01028885,-0.001520996,0.021395358,-0.005450738,-0.002177751,-0.019160063,-0.012146589,-0.009199025,-0.002412128,-0.005702373,-0.012034202,2.64334E-05
BR4_main,5.621010101,0.015184665,0.000218502,-0.000117728,-0.007540035,-0.026296475,-0.00894096,0.000904731,-0.002799533,-0.005955948,0.013816845,0.000292193,-0.17041533,0.000631871,-0.020523445,0.002165,-0.002956935,-0.007539912,0.003658106,-0.011405452,-0.010154934,-0.001432108,0.02225613,-0.005295704,-0.002505065,-0.019069942,-0.011099884,-0.00889261,-0.002416699,-0.0055631,-0.011884013,2.74657E-05
BR4_main,5.740606061,0.014611676,0.000240531,0.000599871,-0.007337413,-0.025943913,-0.009193316,0.000869028,-0.003581611,-0.005464577,0.013374501,0.000299535,-0.168487617,0.000517615,-0.02072829,0.002020789,-0.002877842,-0.007015142,0.005108377,-0.009803869,-0.0099438,-0.001425951,0.022372471,-0.005159209,-0.002226033,-0.019655296,-0.01007374,-0.008712991,-0.002425478,-0.005297574,-0.011701861,2.85694E-05
BR4_main,5.86020202,0.013841932,0.00025165,0.002192326,-0.007139056,-0.026498178,-0.00944984,0.001120293,-0.004960301,-0.005006407,0.012909029,0.000307494,-0.167487982,0.000494875,-0.019990256,0.00168853,-0.002792732,-0.006615614,0.007688045,-0.009425077,-0.009563199,-0.001323897,0.023899044,-0.005036364,-0.00252531,-0.020781282,-0.009136028,-0.008445186,-0.002435037,-0.004794585,-0.011514854,2.97304E-05
BR4_main,5.97979798,0.012961388,0.00026327,0.003389583,-0.006939635,-0.026175516,-0.009862181,0.001512074,-0.004773376,-0.004718174,0.012580396,0.000311559,-0.166375772,0.000398979,-0.01949797,0.001406448,-0.002770141,-0.006119897,0.010961162,-0.008719359,-0.009313783,-0.001317937,0.024103668,-0.004935175,-0.003780162,-0.021944006,-0.008282901,-0.008095164,-0.002445282,-0.004525905,-0.01134865,3.07021E-05
BR4_main,6.099393939,0.011915502,0.000272207,0.003860187,-0.006736394,-0.0257102,-0.009903814,0.00193245,-0.004879326,-0.004484927,0.012239445,0.0003124,-0.167883725,0.000348579,-0.01859322,0.001136605,-0.002700938,-0.005662026,0.013798912,-0.008870134,-0.009068197,-0.001256917,0.022750801,-0.00485035,-0.005334209,-0.022201206,-0.007524188,-0.007692086,-0.002440128,-0.004403366,-0.011164481,3.14148E-05
BR4_main,6.218989899,0.011029909,0.000275038,0.002927461,-0.006543978,-0.025130076,-0.009920077,0.002320995,-0.00486057,-0.004166782,0.011964351,0.000310777,-0.167904725,0.000328491,-0.017581215,0.000889402,-0.002649359,-0.005415021,0.015849876,-0.008644601,-0.008799165,-0.001238317,0.021480569,-0.004776486,-0.005876176,-0.021398113,-0.006866165,-0.007193383,-0.002428282,-0.004345955,-0.010943885,3.15102E-05
BR4_main,6.338585859,0.010119868,0.000277473,0.002307785,-0.006371652,-0.024589247,-0.00987767,0.00278123,-0.004171246,-0.003986806,0.011706385,0.000315375,-0.167166683,0.000307833,-0.016479184,0.000835214,-0.00252061,-0.005160914,0.017793939,-0.009492727,-0.008547997,-0.001261737,0.020894329,-0.004701394,-0.006210077,-0.021039005,-0.00631195,-0.006828079,-0.00241188,-0.00414116,-0.010645574,3.18607E-05
BR4_main,6.458181818,0.009245973,0.000363343,0.002689224,-0.006187435,-0.023836483,-0.00987612,0.003168988,-0.00400945,-0.003851301,0.011464309,0.000316017,-0.166840156,0.000289257,-0.015381065,0.000906334,-0.002310432,-0.004986318,0.018370478,-0.010717308,-0.008386587,-0.001270788,0.018892196,-0.004661063,-0.006552883,-0.020428545,-0.005793494,-0.006622162,-0.00240012,-0.004073372,-0.010270076,3.17617E-05
BR4_main,6.577777778,0.008448985,0.000397553,0.002342007,-0.006010177,-0.023562172,-0.009646787,0.003927948,-0.003808609,-0.003662189,0.011235412,0.000313749,-0.167783204,0.000275495,-0.014146515,0.001096487,-0.002121752,-0.004904826,0.015063822,-0.010605862,-0.008274624,-0.001369913,0.017471735,-0.004608457,-0.006236249,-0.019909027,-0.005363075,-0.006312607,-0.002369898,-0.003714033,-0.009789141,3.13828E-05
BR4_main,6.697373737,0.007691515,0.000385966,0.003408198,-0.005825537,-0.023254426,-0.009387112,0.004391175,-0.003585244,-0.003483921,0.011012216,0.000304497,-0.1697422,0.000256097,-0.012977543,0.00128135,-0.001958765,-0.004911064,0.011400374,-0.010142919,-0.008063933,-0.00146297,0.016937278,-0.004557036,-0.006080644,-0.019546094,-0.004953623,-0.0062171,-0.002354125,-0.003494827,-0.009368274,3.07348E-05
BR4_main,6.816969697,0.006860177,0.000460388,0.00377485,-0.00564403,-0.021360688,-0.008955075,0.004260955,-0.003484384,-0.003348899,0.010786719,0.000288183,-0.172791587,0.000233547,-0.011959111,0.001566015,-0.001768167,-0.004998656,0.00949337,-0.010125963,-0.007775284,-0.001386189,0.017006553,-0.004507555,-0.00586903,-0.019342751,-0.004572076,-0.006026251,-0.002328197,-0.003568427,-0.009065488,2.96558E-05
BR4_main,6.936565657,0.00615401,0.000646674,0.003749336,-0.005467114,-0.020858868,-0.008502239,0.003966572,-0.003888333,-0.003234554,0.010560433,0.000273824,-0.173762521,0.000215601,-0.011104309,0.001930463,-0.001616475,-0.005135953,0.008097312,-0.00974073,-0.007423169,-0.00130971,0.015999114,-0.004461904,-0.005854815,-0.019161591,-0.004266862,-0.005875126,-0.002283527,-0.003536451,-0.00884014,2.82305E-05
BR4_main,7.056161616,0.005536852,0.000694061,0.002644287,-0.005286459,-0.019827368,-0.008060794,0.003164864,-0.004028785,-0.003152494,0.01033073,0.000261889,-0.175424736,0.000202298,-0.01040475,0.002223581,-0.001536128,-0.005291915,0.006626537,-0.009333773,-0.007188526,-0.00128637,0.01432228,-0.004418143,-0.005699445,-0.018841387,-0.004040739,-0.005665658,-0.002235784,-0.003945064,-0.00862364,2.6741E-05
BR4_main,7.175757576,0.004956673,0.000746163,0.001977204,-0.005118524,-0.019719992,-0.00764802,0.002626998,-0.004138378,-0.003133401,0.01009712,0.0002525,-0.180984342,0.000192837,-0.009803618,0.002466146,-0.001513761,-0.00534642,0.005325929,-0.008430637,-0.006856353,-0.001316599,0.013457892,-0.004368964,-0.005514137,-0.018548147,-0.003899356,-0.005378497,-0.002202704,-0.004461951,-0.008295334,2.49818E-05
BR4_main,7.295353535,0.004455526,0.000870675,0.00146873,-0.004961827,-0.018529113,-0.007176052,0.001823262,-0.004297669,-0.00301329,0.009858942,0.000246029,-0.183051901,0.000191577,-0.009394414,0.002622033,-0.001552931,-0.005344555,0.004119954,-0.006375739,-0.006568396,-0.001285015,0.012310168,-0.004317194,-0.005526731,-0.018271414,-0.003837239,-0.005473618,-0.002190265,-0.004869413,-0.007943155,2.33323E-05
BR4_main,7.414949495,0.004005022,0.000985108,0.000853073,-0.004807612,-0.017372495,-0.006745091,0.00120107,-0.004330756,-0.002949862,0.009895407,0.000235521,-0.184516013,0.000194298,-0.009078312,0.002775564,-0.00154473,-0.005352766,0.00279364,-0.006035453,-0.006014477,-0.001288343,0.01125205,-0.004278932,-0.005580017,-0.018056664,-0.003782679,-0.005422127,-0.00215209,-0.004867883,-0.007712893,2.24414E-05
BR4_main,7.534545455,0.003595238,0.001203857,0.000262329,-0.004634148,-0.016615697,-0.006359397,0.001038929,-0.004610909,-0.002777594,0.010346466,0.000226351,-0.185430542,0.000218401,-0.009005858,0.003072028,-0.001543482,-0.005319254,0.002005896,-0.00531748,-0.005405409,-0.001287025,0.011062467,-0.004209347,-0.00550105,-0.017888459,-0.003713331,-0.005031097,-0.002098617,-0.004856144,-0.007461906,2.23827E-05
