BR,time,vcd,ac,ala,arg,asn,asp,cit,cys,cyst,form,fum,glc,gln,glu,gly,his,ile,lac,leu,lys,met,nh4,phe,pro,ser,succ,thr,trp,tyr,val,titer
BR3_main,6.099393939,0.010424931,-0.000339867,-0.002005809,-0.007523921,-0.035716028,-0.013055198,0.000311213,-0.009226373,-0.005328689,0.008227736,0.000246112,-0.211085186,-2.38011E-05,-0.026364364,-0.002684076,-0.003230574,-0.010763434,-0.002802509,-0.017090488,-0.011232388,-0.003835043,0.007009271,-0.007713769,-0.011018595,-0.024004118,-0.012821995,-0.013050119,-0.003319534,-0.009077312,-0.012736838,1.80515E-05
BR3_main,6.218989899,0.009213696,-0.000233397,-0.002133541,-0.007218846,-0.034391198,-0.012756172,0.000352643,-0.0088058,-0.005234085,0.007925501,0.00023439,-0.207144257,-3.02328E-05,-0.023030581,-0.002349112,-0.00303186,-0.0103902,-0.003209587,-0.016145747,-0.010710441,-0.003711191,0.00696315,-0.007578467,-0.010757201,-0.023084373,-0.011605602,-0.012472443,-0.003128902,-0.007810861,-0.012070203,1.78485E-05
BR3_main,6.338585859,0.008049819,-6.03585E-05,-0.00228847,-0.006887086,-0.032336031,-0.012372631,0.000419202,-0.00834067,-0.005139511,0.007751109,0.000222856,-0.203982516,-3.42796E-05,-0.020586824,-0.002107945,-0.002873431,-0.010200563,-0.003197932,-0.015518679,-0.010213994,-0.003601984,0.006943553,-0.007450251,-0.010692174,-0.022316986,-0.010581734,-0.01183294,-0.002954077,-0.007245277,-0.011344026,1.5553E-05
BR3_main,6.458181818,0.006894902,-2.19542E-05,-0.002464419,-0.006539151,-0.030495033,-0.011887553,0.000564252,-0.007943349,-0.005044881,0.007829812,0.000212275,-0.202052384,-3.89586E-05,-0.019735306,-0.001363808,-0.002730106,-0.009837567,-0.003044862,-0.014518293,-0.009692025,-0.00351253,0.006906685,-0.006954356,-0.01020727,-0.021639706,-0.009677883,-0.01166946,-0.002784362,-0.006807903,-0.010709865,1.37905E-05
BR3_main,6.577777778,0.005885921,1.43608E-05,-0.002656586,-0.006209728,-0.030248199,-0.011209971,0.000724959,-0.007592105,-0.004950115,0.007979075,0.000206239,-0.2008018,-4.22318E-05,-0.018574015,-0.00081782,-0.002592925,-0.009471035,-0.002383206,-0.013550296,-0.009199188,-0.003416619,0.006567262,-0.006539233,-0.010003402,-0.02104917,-0.008317823,-0.010769698,-0.00263641,-0.006398738,-0.010153214,1.31609E-05
BR3_main,6.697373737,0.004933444,5.91116E-05,-0.002887846,-0.005877102,-0.029374393,-0.010500075,0.000775231,-0.007376445,-0.00485599,0.008120935,0.000203988,-0.19974481,-4.47187E-05,-0.016098935,-0.000766523,-0.002478577,-0.009198302,-0.001789557,-0.013210546,-0.008762161,-0.003342018,0.005600397,-0.006344986,-0.009509803,-0.020561788,-0.007333977,-0.010277375,-0.002521045,-0.006173929,-0.009728672,1.29517E-05
BR3_main,6.816969697,0.003797123,0.000104782,-0.003123613,-0.005598757,-0.029385685,-0.009741836,0.000790994,-0.007399114,-0.00477137,0.008294396,0.000203856,-0.19780951,-4.21656E-05,-0.014882296,-0.000243299,-0.002390216,-0.008692956,-0.001664355,-0.012515277,-0.008410354,-0.003277264,0.004110312,-0.005996135,-0.009189132,-0.02021283,-0.006570706,-0.009861711,-0.002419261,-0.00634782,-0.009337898,1.27525E-05
BR3_main,6.936565657,0.00272133,0.000158113,-0.003357898,-0.005316431,-0.02878626,-0.009258023,0.000765605,-0.007151894,-0.00468894,0.008527485,0.000205463,-0.197379634,-4.24875E-05,-0.013614963,0.000258143,-0.002294293,-0.008413729,-0.00161079,-0.012070293,-0.008005923,-0.003219288,0.003064443,-0.005852967,-0.008715419,-0.01989065,-0.005988406,-0.009467795,-0.002327674,-0.006271015,-0.009010151,1.27755E-05
BR3_main,7.056161616,0.001764391,0.000254036,-0.003627707,-0.005020282,-0.026401886,-0.00878141,0.000823195,-0.007088686,-0.004591956,0.008731907,0.000206664,-0.197079596,-4.39936E-05,-0.012678609,0.0007023,-0.002217212,-0.008076798,-0.00169035,-0.011752181,-0.007482855,-0.00317737,0.002212007,-0.005850102,-0.008400409,-0.019759173,-0.005335923,-0.009691783,-0.00226243,-0.006408326,-0.008790783,1.31241E-05
BR3_main,7.175757576,0.000988089,0.000357763,-0.004019732,-0.004746171,-0.024190473,-0.008321739,0.000817958,-0.007185374,-0.004575753,0.008755341,0.000202908,-0.197290475,-4.83385E-05,-0.012417954,0.000900658,-0.002160329,-0.007594468,-0.002095356,-0.011575611,-0.007076594,-0.003126733,0.001821052,-0.005485406,-0.008718676,-0.019650502,-0.004904455,-0.009193909,-0.002214675,-0.006417949,-0.00854131,1.36107E-05
BR3_main,7.295353535,0.00041964,0.000493619,-0.004489381,-0.004516381,-0.023005086,-0.007885145,0.000812302,-0.007344216,-0.004522155,0.008748011,0.000202331,-0.197624975,-5.6317E-05,-0.011517376,0.001227139,-0.002113859,-0.007319572,-0.001726447,-0.011311393,-0.006779861,-0.003069408,0.001636051,-0.005270483,-0.008420255,-0.019532916,-0.004610134,-0.008854791,-0.002181114,-0.006471314,-0.008323689,1.3869E-05
BR3_main,7.414949495,7.4391E-05,0.000719285,-0.005118917,-0.00434985,-0.020469514,-0.007530799,0.000788548,-0.007559794,-0.004492196,0.008741619,0.000205474,-0.19851136,-7.26494E-05,-0.010519656,0.001406868,-0.002064008,-0.007141558,-0.002065545,-0.01102004,-0.006532693,-0.003016316,0.00134307,-0.005655541,-0.007821359,-0.019518345,-0.004382358,-0.008568632,-0.002158316,-0.006443383,-0.00815449,1.43909E-05
BR3_main,7.534545455,0.0000005,0.001013667,-0.005752442,-0.004189165,-0.020661297,-0.007191922,0.000756743,-0.007656029,-0.004494872,0.008665566,0.000205855,-0.19835171,-7.88272E-05,-0.010019552,0.001659557,-0.002022867,-0.006944345,-0.002401719,-0.010702525,-0.006279923,-0.002962088,0.001172479,-0.006440952,-0.006914879,-0.019571694,-0.004177961,-0.008116119,-0.002141686,-0.006594258,-0.008026238,1.50885E-05
BR3_main,7.654141414,0.0000005,0.001361367,-0.006405871,-0.004030153,-0.020030932,-0.006810283,0.000626604,-0.008051759,-0.004488061,0.008626561,0.000205084,-0.198997123,-9.90164E-05,-0.010100161,0.001947512,-0.001988894,-0.006902998,-0.002731941,-0.01055496,-0.00619077,-0.002922818,0.001075437,-0.007033075,-0.006340559,-0.019745665,-0.004030061,-0.007982189,-0.002129877,-0.006602644,-0.007887863,1.54902E-05
BR3_main,7.773737374,0.0000005,0.001680551,-0.006845701,-0.003898343,-0.020219703,-0.006429085,0.000519089,-0.009445361,-0.004472009,0.0085789,0.000204664,-0.199682183,-0.0001366,-0.009915276,0.002146918,-0.001961209,-0.006752358,-0.002734202,-0.010560712,-0.006036285,-0.00287603,0.001218089,-0.007468741,-0.005926679,-0.019915257,-0.003900829,-0.008053903,-0.002123607,-0.006486197,-0.007831526,1.52517E-05
BR3_main,7.893333333,0.0000005,0.002076771,-0.006875137,-0.003815212,-0.020276899,-0.006129403,0.00041319,-0.011289163,-0.00446924,0.008513148,0.000203986,-0.199457111,-0.000245979,-0.010240189,0.002437331,-0.001935342,-0.006602767,-0.003370841,-0.010696723,-0.006123781,-0.00282362,0.00133273,-0.007904331,-0.005838333,-0.019979801,-0.003955414,-0.008107728,-0.002115969,-0.006096163,-0.00774893,1.52384E-05
BR3_main,8.012929293,0.0000005,0.002211099,-0.006499958,-0.003772474,-0.019509584,-0.005935388,0.000326849,-0.013895369,-0.004455484,0.008445978,0.000203242,-0.19880257,-0.000369803,-0.010497132,0.002709545,-0.001905745,-0.006423376,-0.003306871,-0.010984235,-0.006261737,-0.002770525,0.001148902,-0.007786012,-0.005643709,-0.020021477,-0.004106291,-0.008170066,-0.002113579,-0.006276405,-0.00774861,1.48998E-05
BR3_main,8.132525253,0.0000005,0.002400698,-0.005891003,-0.003831981,-0.017390533,-0.005757141,0.000198476,-0.014903099,-0.004430271,0.008341665,0.000206253,-0.198768211,-0.00046032,-0.010497371,0.003062945,-0.001876767,-0.006401586,-0.003615032,-0.011130981,-0.006329732,-0.002709901,0.001398942,-0.007243357,-0.005788806,-0.02004499,-0.004100831,-0.008152522,-0.002116988,-0.006596768,-0.007682111,1.42858E-05
BR3_main,8.252121212,0.0000005,0.002627451,-0.005144552,-0.003806986,-0.017087594,-0.005723216,0.00012805,-0.013846532,-0.004365514,0.008173218,0.000210449,-0.199645842,-0.000351474,-0.010556093,0.003396271,-0.00184726,-0.006449634,-0.004033947,-0.010986571,-0.006339614,-0.002648462,0.001692506,-0.006832988,-0.006164073,-0.020021787,-0.004491573,-0.008025525,-0.002121423,-0.006387464,-0.007596827,1.40863E-05
BR3_main,8.371717172,0.0000005,0.002747519,-0.004550677,-0.003797841,-0.016765978,-0.005675583,0.000102954,-0.014720453,-0.004303533,0.008050792,0.000210941,-0.200666312,-0.000296577,-0.010394394,0.003451303,-0.001820799,-0.006489594,-0.004615199,-0.011034304,-0.006550729,-0.002582218,0.00215615,-0.006506344,-0.006790911,-0.019939743,-0.004568752,-0.008184299,-0.002123252,-0.007304646,-0.007438595,1.3142E-05
BR3_main,8.491313131,0.0000005,0.002584539,-0.004107772,-0.003790275,-0.017090538,-0.005746547,0.000130409,-0.014576086,-0.004282188,0.007863905,0.000208779,-0.201185813,-0.000248122,-0.010385465,0.003705089,-0.001798997,-0.00636938,-0.006329096,-0.010901065,-0.006424966,-0.002513743,0.00249057,-0.005936423,-0.007532731,-0.019813104,-0.004222085,-0.008073013,-0.002119628,-0.006737615,-0.007385057,1.10588E-05
BR3_main,8.610909091,0.0000005,0.002812293,-0.003794793,-0.003780909,-0.01806435,-0.005805747,0.000126663,-0.013391368,-0.004177651,0.007659042,0.000205701,-0.201410047,-0.000165772,-0.010269175,0.004069021,-0.00178004,-0.006382536,-0.009248272,-0.010546217,-0.006382807,-0.002439367,0.002770478,-0.005625084,-0.00832864,-0.019700474,-0.003436618,-0.008148355,-0.002112029,-0.007029926,-0.007297816,1.1201E-05
BR3_main,8.730505051,0.0000005,0.00276418,-0.00354988,-0.003780676,-0.020424639,-0.005916049,0.000116944,-0.011220147,-0.004087029,0.007246133,0.000202963,-0.202003724,-7.12123E-05,-0.010074561,0.004134824,-0.001753095,-0.006476801,-0.010960285,-0.010446728,-0.006038614,-0.002364496,0.002798676,-0.005210857,-0.008697945,-0.019499103,-0.003332357,-0.007823121,-0.00210065,-0.006727003,-0.007139534,1.06038E-05
BR3_main,8.85010101,0.0000005,0.002645324,-0.003343147,-0.003744226,-0.022253074,-0.006135984,6.26566E-05,-0.009728879,-0.004032384,0.006783363,0.000198955,-0.202278612,-2.48428E-05,-0.010049578,0.004161989,-0.001737837,-0.00665997,-0.011837505,-0.010401106,-0.005847603,-0.002289787,0.002915879,-0.004954178,-0.007984081,-0.01920923,-0.003356087,-0.008165395,-0.002086835,-0.006563067,-0.006922458,1.19919E-05
BR3_main,8.96969697,0.0000005,0.002543235,-0.003119682,-0.003667444,-0.025629353,-0.006800974,-1.90432E-05,-0.008468168,-0.003970258,0.006402629,0.000194472,-0.20153635,-5.89906E-06,-0.009905183,0.003956557,-0.001723249,-0.006799953,-0.011268055,-0.010363737,-0.005735547,-0.002221975,0.00321068,-0.004610443,-0.007570914,-0.018828593,-0.003260556,-0.008667781,-0.002068864,-0.006232641,-0.006796533,1.14624E-05
BR3_main,9.089292929,0.0000005,0.002459696,-0.00294633,-0.00356149,-0.025371768,-0.007602979,-8.0914E-05,-0.008306037,-0.003942427,0.005862628,0.000187621,-0.201475609,4.75564E-06,-0.009700304,0.003473897,-0.001700408,-0.006429509,-0.010760705,-0.010185827,-0.005657034,-0.002154325,0.002910145,-0.004348756,-0.006940149,-0.018332009,-0.003086089,-0.009628716,-0.002050715,-0.00656209,-0.006736941,1.14803E-05
BR3_main,9.208888889,0.0000005,0.002133449,-0.002781584,-0.003533952,-0.024704915,-0.008354777,-0.000116468,-0.008157249,-0.003940775,0.005466214,0.000182236,-0.202435544,7.46051E-06,-0.009707202,0.003380661,-0.00168512,-0.006418959,-0.009850971,-0.01008618,-0.005776719,-0.002082853,0.002423248,-0.004102642,-0.006533841,-0.017904739,-0.002861835,-0.010814057,-0.002028106,-0.006380317,-0.00661185,1.13969E-05
BR3_main,9.328484848,0.0000005,0.001572903,-0.002644602,-0.003591866,-0.023614584,-0.008812918,-0.000119394,-0.008101811,-0.003930608,0.005102557,0.000178806,-0.202380539,1.28501E-05,-0.009769635,0.003464535,-0.001675884,-0.00641623,-0.008992288,-0.00968655,-0.005588547,-0.002009068,0.001904005,-0.003992676,-0.005975025,-0.017492993,-0.002714313,-0.009516764,-0.002005304,-0.006425289,-0.006619667,1.14834E-05
BR3_main,9.448080808,0.0000005,0.000724862,-0.002558884,-0.003789152,-0.021943233,-0.008974871,-0.000113027,-0.008026338,-0.004038349,0.004802585,0.000170998,-0.200927816,1.90865E-05,-0.009823898,0.003208562,-0.001680338,-0.006060191,-0.0065422,-0.009484955,-0.005644404,-0.001928236,0.001478893,-0.003984065,-0.005132356,-0.017141527,-0.002564382,-0.00943359,-0.001977907,-0.006864652,-0.006594155,1.1494E-05
BR3_main,9.567676768,0.0000005,-3.65375E-05,-0.002580993,-0.003872224,-0.021463028,-0.008739286,-0.000119084,-0.007835681,-0.004152095,0.004587188,0.000161848,-0.201566635,2.78736E-05,-0.009603216,0.003124995,-0.001678402,-0.006027918,-0.005679465,-0.009201607,-0.005628148,-0.001848946,0.001407356,-0.003973072,-0.004653269,-0.016825068,-0.002423379,-0.009960778,-0.001954237,-0.006956823,-0.006562309,1.30552E-05
BR3_main,9.687272727,0.0000005,0.000127111,-0.00266421,-0.003928526,-0.021290911,-0.00826483,-8.77448E-05,-0.007781219,-0.004206452,0.00443371,0.000144577,-0.202819455,4.14843E-05,-0.011000129,0.003402272,-0.001676483,-0.00607549,-0.005714325,-0.009257916,-0.005641826,-0.001775366,0.00102184,-0.003821788,-0.004616861,-0.016431608,-0.002414182,-0.009253521,-0.001924342,-0.006940043,-0.006538563,1.3033E-05
BR3_main,9.806868687,0.0000005,-0.000208169,-0.002739641,-0.00379146,-0.020856102,-0.007634612,-4.99311E-05,-0.007864118,-0.005056058,0.004317645,0.000131472,-0.202312414,6.80789E-05,-0.012508234,0.003721241,-0.00167747,-0.006041644,-0.006202293,-0.009962603,-0.005449138,-0.001720146,0.001813052,-0.003859438,-0.004558825,-0.016087054,-0.002379247,-0.007463224,-0.001889388,-0.007243656,-0.006532355,1.29761E-05
BR3_main,9.926464646,0.0000005,1.99553E-05,-0.002773328,-0.003545982,-0.02076749,-0.007534093,-6.22874E-05,-0.007980992,-0.00563619,0.004126748,0.000120234,-0.200580156,0.000109409,-0.013024725,0.004099277,-0.001675623,-0.005871777,-0.006568863,-0.010468303,-0.005144874,-0.001683485,0.002139286,-0.00388292,-0.004648534,-0.015840434,-0.0024512,-0.006385559,-0.001874307,-0.007754535,-0.006524626,1.07058E-05
BR3_main,10.04606061,0.0000005,-0.00049312,-0.002971549,-0.003346683,-0.020090411,-0.007427219,-0.000129738,-0.008107644,-0.006124351,0.003910578,0.000114965,-0.201750326,0.000165349,-0.012202716,0.003804709,-0.001678517,-0.005854082,-0.007025105,-0.010286626,-0.004912912,-0.001660559,0.003448524,-0.003873404,-0.0048118,-0.015767741,-0.002558024,-0.006310673,-0.001842716,-0.007428779,-0.006495923,1.04851E-05
BR3_main,10.16565657,0.0000005,-0.000399661,-0.003187187,-0.003156463,-0.019820361,-0.007638245,-0.000281644,-0.008443524,-0.005943182,0.003235505,0.000118736,-0.200666243,0.000223222,-0.011926583,0.003608339,-0.001673204,-0.005856542,-0.007697855,-0.009683731,-0.004746016,-0.001646975,0.005312369,-0.003817407,-0.005050718,-0.015861172,-0.002586594,-0.006198421,-0.001829933,-0.007965156,-0.006453384,1.07695E-05
BR3_main,10.28525253,0.0000005,-0.000160844,-0.003285352,-0.002964657,-0.019685676,-0.008313106,-0.000395953,-0.009032726,-0.005570077,0.002400272,0.000136399,-0.202433357,0.000302219,-0.011986871,0.003226733,-0.001659457,-0.005802064,-0.008077124,-0.009680261,-0.004683926,-0.001636091,0.00595944,-0.003910922,-0.005132551,-0.016210883,-0.002821368,-0.006135598,-0.001821158,-0.00846924,-0.006403644,1.05089E-05
BR3_main,10.40484848,0.0000005,-0.000120293,-0.003317218,-0.002861731,-0.019358274,-0.009123177,-0.000641858,-0.00989836,-0.005491172,0.001725488,0.000173399,-0.205090594,0.000373174,-0.011666874,0.002471669,-0.001636204,-0.005595828,-0.007972,-0.009771891,-0.004564572,-0.001634068,0.005700747,-0.004109663,-0.005127978,-0.016706828,-0.003255505,-0.006214552,-0.001808371,-0.009246484,-0.006315998,8.14255E-06
BR3_main,10.52444444,0.0000005,-0.00033193,-0.003544891,-0.00279523,-0.019306339,-0.009445268,-0.000856028,-0.010788458,-0.005477969,0.000491337,0.000224814,-0.206996823,0.000437633,-0.010723413,0.001125254,-0.001600218,-0.005351517,-0.007980808,-0.00891139,-0.004517865,-0.001691767,0.0049205,-0.004387204,-0.004917376,-0.017288979,-0.003719646,-0.006177095,-0.001817407,-0.009702199,-0.006226483,4.45542E-06
BR3_main,10.6440404,0.0000005,-0.000504149,-0.003512046,-0.002775314,-0.019925499,-0.009313666,-0.000891323,-0.01243641,-0.005601367,-0.000737038,0.000313391,-0.209171675,0.000480681,-0.010610696,0.001336184,-0.00154969,-0.00515453,-0.007382056,-0.008757648,-0.004476092,-0.001757921,0.005449168,-0.004639214,-0.004774015,-0.019210942,-0.004371773,-0.006796597,-0.001809297,-0.009114493,-0.00609646,3.20905E-06
BR3_main,10.76363636,0.0000005,-0.000728379,-0.003265311,-0.002696224,-0.021382088,-0.008080967,-0.001095789,-0.01417464,-0.005301238,-0.001293644,0.000358055,-0.211406042,0.000526559,-0.010492221,0.001731059,-0.001495351,-0.005169649,-0.006866242,-0.008524139,-0.004430246,-0.00187582,0.006451533,-0.004887747,-0.004829356,-0.021827987,-0.005900944,-0.007138159,-0.001804344,-0.008644986,-0.005980765,4.49424E-06
BR3_main,10.88323232,0.0000005,-0.000868019,-0.002861928,-0.002658754,-0.022567888,-0.005211514,-0.000923567,-0.015319891,-0.005217253,-0.001797491,0.00037216,-0.213938724,0.000544263,-0.010039411,0.001561628,-0.00148826,-0.005270879,-0.008485456,-0.008112648,-0.004337433,-0.0019152,0.00801777,-0.005107028,-0.004655163,-0.022987674,-0.007052239,-0.007690571,-0.001824564,-0.007687701,-0.005792194,6.12532E-06
BR3_main,11.00282828,0.0000005,-0.000931964,-0.002849136,-0.002631908,-0.023409005,-0.003906593,-0.001020958,-0.015444219,-0.005825143,-0.001987191,0.000345501,-0.215141614,0.000568445,-0.009209266,0.002729132,-0.001563816,-0.005403871,-0.010835332,-0.008267578,-0.004232444,-0.001935987,0.009527701,-0.005232359,-0.004282847,-0.021647603,-0.00706608,-0.008396923,-0.00172603,-0.007716487,-0.005654627,7.57649E-06
BR3_main,11.12242424,0.0000005,-0.001027436,-0.003120686,-0.002619121,-0.024982341,-0.004248848,-0.001128626,-0.014378722,-0.006559796,-0.00100934,0.000312082,-0.211584646,0.000577108,-0.00968968,0.003792795,-0.001652833,-0.005197912,-0.010717783,-0.008379569,-0.004197056,-0.002119698,0.010406023,-0.005285419,-0.003665412,-0.019291617,-0.006416257,-0.008996425,-0.001589884,-0.00832099,-0.005544472,9.09629E-06
BR3_main,11.2420202,0.0000005,-0.001293822,-0.003624959,-0.002647304,-0.024437433,-0.004830384,-0.001244717,-0.012455848,-0.007007062,-0.001380055,0.000223282,-0.206430637,0.000505339,-0.011659865,0.003700905,-0.001751053,-0.004897063,-0.010369811,-0.008477262,-0.004091508,-0.002337251,0.012411379,-0.005541241,-0.003486509,-0.016340876,-0.005134259,-0.009621536,-0.00144667,-0.008069607,-0.005526637,8.79658E-06
BR3_main,11.36161616,0.0000005,-0.001765507,-0.00365773,-0.003012306,-0.027327426,-0.006210007,-0.001250925,-0.010419647,-0.006887084,-0.001866134,0.000137717,-0.20453132,0.000296622,-0.012711495,0.003439906,-0.001739256,-0.004962692,-0.012455376,-0.008545318,-0.004018502,-0.002384289,0.013422146,-0.006356572,-0.003402449,-0.016621935,-0.004431395,-0.011835399,-0.00144633,-0.00706893,-0.005514048,8.00926E-06
BR3_main,11.48121212,0.0000005,-0.002610148,-0.003811918,-0.003440573,-0.030304247,-0.00919078,-0.001517926,-0.009565376,-0.00580374,-0.011431517,5.62719E-05,-0.202506418,-0.00018567,-0.013054035,0.002827663,-0.001591144,-0.00530456,-0.014898741,-0.008297957,-0.004019773,-0.002455834,0.010784504,-0.008457515,-0.003354226,-0.016748167,-0.004929533,-0.01326533,-0.001526166,-0.005254651,-0.005500516,5.38773E-06
BR3_main,11.60080808,0.0000005,-0.003567892,-0.004957741,-0.003527718,-0.028289973,-0.013008567,-0.00257404,-0.009219682,-0.006409102,-0.026987639,-3.7957E-05,-0.201696368,-0.000701304,-0.012788597,-0.000469313,-0.001473892,-0.006892461,-0.017597281,-0.008455807,-0.004014901,-0.002748568,0.002252697,-0.011832301,-0.003565097,-0.017920721,-0.006052501,-0.015039276,-0.00163484,-0.004906982,-0.005434,4.87776E-06
BR3_main,11.72040404,0.0000005,-0.003799234,-0.007153238,-0.003074588,-0.02197837,-0.016077123,-0.003804268,-0.009077049,-0.010146778,-0.029267627,-0.000213992,-0.203023676,-0.001689436,-0.01344469,-0.003397474,-0.001446795,-0.00976071,-0.022786658,-0.009228193,-0.004016817,-0.003468651,-0.006680698,-0.016357485,-0.004382456,-0.020566564,-0.007367226,-0.018618401,-0.001729877,-0.004680974,-0.005361859,6.46387E-06
BR3_main,11.84,0.0000005,-0.004136004,-0.011438748,-0.002654853,-0.023975617,-0.017304486,-0.006015292,-0.009370531,-0.012293897,-0.02412259,-0.000375062,-0.204438539,-0.002713069,-0.017193601,-0.009552236,-0.001583039,-0.012365919,-0.027966925,-0.010481116,-0.004013162,-0.003586564,-0.026197805,-0.017479655,-0.00528743,-0.02195307,-0.008302266,-0.021249679,-0.00179001,-0.011244826,-0.005347839,7.10395E-06
BR4_main,0,0.014519536,-0.076693263,-0.550801279,-0.103473484,-1.320382854,-0.151158085,-0.282473837,-1.447228237,-0.084555049,-0.181146472,-0.004667354,-6.078435367,-2.624291624,-2.529723329,-0.240238017,-0.114126284,-0.49563113,-0.484283486,-0.417721074,-0.172029999,-0.421590826,0.303661113,-0.041195939,-0.217944357,-3.435064513,-3.901277917,-0.126500452,-0.069078815,-0.403641558,-0.119954343,2.39925E-05
BR4_main,0.11959596,0.020874968,-0.066491729,-0.426048485,-0.087369989,-1.137409536,-0.127725771,-0.229304425,-1.05487905,-0.080855861,-0.160020127,-0.004148935,-5.065637583,-2.253578064,-1.437743986,-0.198053213,-0.100196526,-0.422180445,0.230590941,-0.358722538,-0.153127142,-0.256502953,0.25040498,-0.037666529,-0.190719271,-2.339112127,-3.297190118,-0.108953272,-0.062090577,-0.316010688,-0.103038173,3.05701E-05
BR4_main,0.239191919,0.02653273,-0.04915726,0.010062796,-0.072631703,-0.832613089,-0.099003014,-0.14558206,-0.581580162,-0.073413243,-0.096454459,-0.003419406,-3.498175824,-1.337683436,-0.246167979,-0.113973569,-0.078121786,-0.331586336,0.700315516,-0.254870163,-0.127916257,-0.161559614,0.130798101,-0.033739316,-0.162771658,-0.982023844,-1.951374802,-0.09011425,-0.048057359,-0.193685636,-0.09220963,3.92271E-05
BR4_main,0.358787879,0.031220915,-0.035708467,0.081210365,-0.060396302,-0.555750462,-0.053046985,-0.096063629,-0.927406423,-0.065571272,-0.10295012,-0.002117223,-2.370781581,-0.947664462,-0.095703416,-0.050542647,-0.059047187,-0.234087261,0.565906354,-0.176789591,-0.102967829,-0.129619488,0.005604781,-0.02949399,-0.132560787,-2.238652853,-1.077659718,-0.07548174,-0.035635667,-0.110990221,-0.086317193,4.62856E-05
BR4_main,0.478383838,0.034630975,-0.025485397,0.047099527,-0.049712308,-0.325800473,-0.035789584,-0.075395965,-1.386177975,-0.057892398,-0.062201352,-0.001585995,-1.646554032,-0.914322656,-0.65186141,-0.02098587,-0.044567857,-0.169186472,0.459316868,-0.129984345,-0.093007659,-0.099072407,-0.023205964,-0.025301606,-0.106378361,-3.138197357,-1.037580564,-0.055976905,-0.025515574,-0.060384763,-0.07979743,4.37408E-05
BR4_main,0.597979798,0.037038522,-0.018440432,-0.017886069,-0.04199825,-0.224465762,-0.032746854,-0.057889372,-1.120927763,-0.050705209,0.053724929,-0.001187205,-1.270737634,-0.717082655,-1.39294132,-0.018904055,-0.0382511,-0.135666701,0.417335586,-0.106643922,-0.081967968,-0.082499708,-0.015382006,-0.018174624,-0.084370975,-2.762169486,-0.783945597,-0.045607907,-0.019166602,-0.039137976,-0.073022693,3.89655E-05
BR4_main,0.717575758,0.038609234,-0.015910194,-0.024995403,-0.035486244,-0.100961396,-0.064984336,-0.039127309,-0.82380181,-0.044113653,0.055730281,-0.000744696,-1.07044043,-0.611586186,-2.049648681,-0.041607063,-0.032607123,-0.125566766,0.413519522,-0.091395845,-0.073054903,-0.071239906,0.047762946,-0.014083624,-0.068354586,-2.07604189,-0.394859315,-0.038614171,-0.014400306,-0.031001406,-0.066993304,2.98652E-05
BR4_main,0.837171717,0.039664128,-0.016172928,-0.000164892,-0.030909046,-0.089147613,-0.09212702,-0.025183986,-0.503006467,-0.038279275,0.039313308,-0.000775724,-0.941209841,-0.517707953,-1.925275853,-0.04995015,-0.027358298,-0.129838433,0.434676124,-0.083969758,-0.065149428,-0.061546316,0.078781589,-0.013165906,-0.056350131,-1.190049154,-0.074066207,-0.035372834,-0.012783455,-0.028796017,-0.060742561,2.3769E-05
BR4_main,0.956767677,0.040276821,-0.021700082,0.033013239,-0.028560249,-0.109754279,-0.096085983,-0.019617572,-0.342920551,-0.032320078,0.023290115,-0.000783296,-0.827719509,-0.437211607,-1.245352993,-0.039737213,-0.023981415,-0.12012016,0.432566164,-0.078065349,-0.056339302,-0.049013291,0.118029727,-0.012507123,-0.044647781,-0.511560725,-0.138984888,-0.033312086,-0.011283905,-0.027073615,-0.055421358,2.11627E-05
BR4_main,1.076363636,0.040590283,-0.023151957,0.0388565,-0.028356084,-0.118320705,-0.074836998,-0.019998109,-0.223942749,-0.027281781,0.017015115,-0.000736469,-0.732739285,-0.49606892,-0.648068565,-0.027829361,-0.020576102,-0.099505894,0.399084937,-0.071300991,-0.049377097,-0.040446562,0.119176337,-0.012294871,-0.041890362,-0.512073631,-0.17891032,-0.031527558,-0.009870692,-0.025516781,-0.05081046,1.91137E-05
BR4_main,1.195959596,0.040804336,-0.01860853,0.03515329,-0.028055967,-0.117152457,-0.047632525,-0.021906675,-0.12054638,-0.02315237,-0.032851396,-0.000651094,-0.651330444,-0.553403675,-0.229203285,-0.013418478,-0.017614891,-0.079201255,0.362987418,-0.063490707,-0.043345849,-0.039536495,0.108105209,-0.011935787,-0.043311203,-0.472434312,-0.21805378,-0.029832046,-0.00877374,-0.023099888,-0.046571784,2.04317E-05
BR4_main,1.315555556,0.040916083,-0.013028388,0.028780397,-0.028687916,-0.109376771,-0.031250236,-0.023795389,-0.083234484,-0.019911853,-0.003672845,-0.000540853,-0.573445087,-0.558562445,-0.126272227,-2.83099E-05,-0.015050153,-0.076086342,0.324283285,-0.059363729,-0.04092198,-0.035880105,0.097255278,-0.012015904,-0.042029154,-0.471296271,-0.260302234,-0.028347153,-0.007978525,-0.020315941,-0.042321079,1.88064E-05
